index,budget,genres,homepage,id,keywords,original_language,original_title,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,cast,director,userId
3006,10000000,Drama Fantasy Horror Science Fiction Thriller,,15301,nazis anthology remake twilight zone,en,Twilight Zone: The Movie,12.902975,24-06-1983,29450919,101,Released,"You're travelling through another dimension. A dimension, not only of sight and sound, but of mind. A journey into a wondrous land whose boundaries are that of imagination. Next stop, the Twilight Zone!",Twilight Zone: The Movie,6.2,161,Albert Brooks Vic Morrow John Larroquette John Lithgow Dan Aykroyd,Steven Spielberg,18
3007,15000000,Action Thriller,,10135,new love protection money nightclub rausschmei\u00dfer revenge,en,Road House,6.216203,19-05-1989,30050028,114,Released,"Dalton lives like a loner, fights like a professional. And loves like there's no tomorrow.",Road House,6.3,252,Patrick Swayze Kelly Lynch Sam Elliott Ben Gazzara Marshall R. Teague,Rowdy Herrington,15
3008,10000000,Action Comedy Crime,,26352,fbi drug crime violence drug private detective,en,A Low Down Dirty Shame,3.290639,23-11-1994,29392418,100,Released,He's armed and dangerously funny.,A Low Down Dirty Shame,6,31,Keenen Ivory Wayans Charles S. Dutton Jada Pinkett Smith Salli Richardson-Whitfield Andrew Divoff,Keenen Ivory Wayans,50
3009,8500000,Drama Thriller,http://swimfan.film.ru/,20616,competition coma infidelity obsession bathing,en,Swimfan,4.844451,06-09-2002,34411240,84,Released,His biggest fan just became his worst nightmare.,Swimfan,5,70,Jesse Bradford Erika Christensen Shiri Appleby Kate Burton Jason Ritter,John Polson,19
3010,12000000,Comedy Romance,,9794,salesclerk midlife crisis prenzlauer berg vulgar slacker,en,Employee of the Month,9.559737,06-10-2006,38368909,103,Released,"A slacker competes with a repeat winner for the ""Employee of the Month"" title at work",Employee of the Month,5.3,153,Dane Cook Jessica Simpson Dax Shepard Andy Dick Tim Bagley,Greg Coolidge,46
3011,10000000,Comedy Drama Romance,,15037,alcohol regret homophobia radio cheerleader,en,Can't Hardly Wait,11.350382,12-06-1998,25605015,100,Released,Yesterday's history.  Tomorrow's the future.  Tonight's the party.,Can't Hardly Wait,6.1,122,Jennifer Love Hewitt Ethan Embry Charlie Korsmo Lauren Ambrose Peter Facinelli,Deborah Kaplan,44
3012,10000000,Crime Drama,,227,street gang children's home coming of age gang juvenile delinquent,en,The Outsiders,13.455373,25-03-1983,33697647,91,Released,They grew up on the outside of society. They weren't looking for a fight. They were looking to belong.,The Outsiders,6.9,291,Matt Dillon Ralph Macchio C. Thomas Howell Patrick Swayze Rob Lowe,Francis Ford Coppola,34
3013,65000000,Adventure Family Fantasy,http://movies.disney.com/petes-dragon-2016,294272,feral child remake dragon orphan 1980s,en,Pete's Dragon,31.974359,10-08-2016,143695338,102,Released,Some secrets are too big to keep.,Pete's Dragon,6.2,679,Bryce Dallas Howard Oakes Fegley Wes Bentley Karl Urban Oona Laurence,David Lowery,3
3014,10000000,Horror Science Fiction Thriller,,11336,coma sheriff based on novel sacrifice suspense,en,The Dead Zone,16.78512,21-10-1983,20766616,103,Released,"In his mind, he has the power to see the future. In his hands, he has the power to change it.",The Dead Zone,6.9,311,Christopher Walken Brooke Adams Tom Skerritt Martin Sheen Herbert Lom,David Cronenberg,6
3015,10000000,Horror,http://www.sinistermovie.com/,283445,haunted house sequel twins,en,Sinister 2,26.090495,19-08-2015,52882018,97,Released,"Be careful, children at play.",Sinister 2,5.4,581,Shannyn Sossamon James Ransone Robert Daniel Sloan Dartanian Sloan Lea Coco,Ciaran Foy,3
3016,14000000,Drama Music,,88036,soong sisters duringcreditsstinger,en,Sparkle,2.698185,17-08-2012,24637469,116,Released,Celebrate the legend.,Sparkle,5.8,36,Whitney Houston Cee Lo Green Derek Luke Mike Epps Carmen Ejogo,Salim Akil,6
3017,0,Horror Thriller,,10984,mobbing success violence against women revenge serial killer,en,Valentine,5.904126,01-02-2001,0,96,Released,Remember that kid everyone ignored on Valentineâ€™s Day? - He remembers you.,Valentine,5,114,Denise Richards David Boreanaz Marley Shelton Jessica Capshaw Jessica Cauffiel,Jamie Blanks,18
3018,10000000,Mystery Science Fiction Thriller,http://www.thefourthkind.net/,22824,brother sister relationship wheelchair hypnosis investigation cover-up,en,The Fourth Kind,22.888173,06-11-2009,42333295,98,Released,There are four kinds of alien encounters. The fourth kind is abduction.,The Fourth Kind,5.8,441,Milla Jovovich Will Patton Hakeem Kae-Kazim Corey Johnson Enzo Cilenti,Olatunde Osunsanmi,43
3019,10000000,Drama Comedy Music,,9526,usa country music commercial radio presenter radio transmission,en,A Prairie Home Companion,5.025446,09-06-2006,0,105,Released,Radio Like You've Never Seen It Before,A Prairie Home Companion,6.4,81,Meryl Streep Lindsay Lohan Virginia Madsen Woody Harrelson Garrison Keillor,Robert Altman,49
3020,0,Drama Action Thriller,http://en.wikipedia.org/wiki/Sugar_Hill_(1994_film),39349,,en,Sugar Hill,2.580808,25-02-1994,0,123,Released,He wanted power. He wanted revenge. Now he just wants out.,Sugar Hill,5.2,13,Wesley Snipes Michael Wright Donald Faison O.L. Duke Leslie Uggams,Leon Ichaso,18
3021,0,Action Thriller,,15983,,en,Invasion U.S.A.,4.192064,27-09-1985,0,107,Released,America wasn't ready...but HE was!,Invasion U.S.A.,5.3,49,Chuck Norris Richard Lynch Melissa Prophet Alexander Zale Alex Colon,Joseph Zito,17
3022,0,Comedy Drama Family,,14544,,en,Roll Bounce,2.596338,23-09-2005,0,112,Released,,Roll Bounce,6.1,27,Nick Cannon Shad Moss Chi McBride Meagan Good Brandon T. Jackson,Malcolm D. Lee,31
3023,9000000,Comedy Drama,,11545,private school lone wolf theatre play theatre group theatre director,en,Rushmore,18.289303,17-09-1998,17096053,93,Released,Love. Expulsion. Revolution.,Rushmore,7.5,676,Jason Schwartzman Olivia Williams Bill Murray Seymour Cassel Mason Gamble,Wes Anderson,47
3024,10000000,Science Fiction,,42684,missile light transformation low-budget alien,en,Skyline,26.268209,11-11-2010,66821036,100,Released,Don't look up,Skyline,4.7,507,Eric Balfour Scottie Thompson David Zayas Donald Faison Brittany Daniel,Colin Strause,33
3025,10000000,Drama Comedy,,268238,india retirement home,en,The Second Best Exotic Marigold Hotel,17.592299,26-02-2015,85978266,122,Released,,The Second Best Exotic Marigold Hotel,6.3,272,Dev Patel Judi Dench Richard Gere Maggie Smith Bill Nighy,John Madden,
3026,0,Comedy Drama Family,http://www.americangirl.com/movie/,8359,cincinnati woman director,en,Kit Kittredge: An American Girl,6.27141,02-07-2008,0,101,Released,"Kit Kittredge, a resourceful young girl, helps her mother run a boardinghouse after her father loses his job.",Kit Kittredge: An American Girl,6.4,34,Abigail Breslin Chris O'Donnell Julia Ormond Stanley Tucci Joan Cusack,Patricia Rozema,27
3027,0,Comedy Drama Family Romance,http://www.watchvideoseries.com/movies/the-perfect-man-2005/,15648,mother man-woman relation single matchmaking single mother,en,The Perfect Man,11.158906,17-06-2005,0,100,Released,Is it all too good to be true?,The Perfect Man,5.5,203,Hilary Duff Heather Locklear Chris Noth Mike O'Malley Ben Feldman,Mark Rosman,6
3028,10000000,Drama Romance,,41823,musical,en,Mo' Better Blues,3.079862,03-08-1990,16153593,129,Released,,Mo' Better Blues,6.3,47,Denzel Washington Spike Lee Wesley Snipes Giancarlo Esposito John Turturro,Spike Lee,30
3029,0,Action Comedy,,11891,loss of family loss of parents supernatural powers invulnerability spoof,en,Kung Pow: Enter the Fist,8.288813,25-01-2002,0,81,Released,,Kung Pow: Enter the Fist,6.1,159,Hui Lou Chen Tad Horino Steve Oedekerk Jennifer Tung Ming Lo,Steve Oedekerk,8
3030,11000000,Action Horror,,9362,nevada small town tractor stranded cult favorite,en,Tremors,32.579697,19-01-1990,48572000,96,Released,The monster movie that breaks new ground.,Tremors,6.6,864,Kevin Bacon Fred Ward Finn Carter Michael Gross Reba McEntire,Ron Underwood,36
3031,12600000,Horror Thriller,,9902,life and death death of a friend parts of dead body,en,Wrong Turn,33.555764,30-05-2003,28650575,84,Released,It's the last one you'll ever take.,Wrong Turn,6,635,Desmond Harrington Eliza Dushku Emmanuelle Chriqui Jeremy Sisto Kevin Zegers,Rob Schmidt,23
3032,10000000,Western History,,14729,brother brother relationship jesse james cole younger,en,The Long Riders,2.959547,12-05-1980,15795189,99,Released,"""All the world likes an outlaw. For some damn reason they remember 'em."" - Jesse James",The Long Riders,6.6,50,David Carradine Keith Carradine Robert Carradine James Keach Stacy Keach,Walter Hill,16
3033,25000000,Action Crime Mystery Thriller,,9455,new york life and death gang war police china town,en,The Corruptor,4.068107,12-03-1999,15156200,110,Released,You can't play by the rules if there aren't any.,The Corruptor,6,57,Mark Wahlberg Chow Yun-fat Byron Mann Kim Chan Ric Young,James Foley,29
3034,10000000,Drama,,103731,river snake arkansas fugitive river boat,en,Mud,17.663353,01-05-2013,21587700,130,Released,,Mud,7,1068,Matthew McConaughey Tye Sheridan Jacob Lofland Sam Shepard Reese Witherspoon,Jeff Nichols,19
3035,10000000,Action Adventure Comedy Crime,,10090,sex terrorist beach nudity police,en,Reno 911!: Miami,4.207456,23-02-2007,20342161,84,Released,"In a time of crisis, America will call Reno 911!",Reno 911!: Miami,5.6,72,Lennie Loftin Danny DeVito Ben Garant Carlos Alazraqui Mary Birdsong,Ben Garant,5
3036,10000000,Documentary Music,http://www.1dthisisus-movie.com/feature/mosaic/,164558,concert,en,One Direction: This Is Us,7.944457,28-08-2013,0,92,Released,A motion picture event.,One Direction: This Is Us,8,201,Harry Styles Niall Horan Zayn Malik Louis Tomlinson Liam Payne,Morgan Spurlock,18
3037,10000000,Comedy,http://www.livehardsellhard.com/,19905,duringcreditsstinger,en,"The Goods: Live Hard, Sell Hard",3.352702,14-08-2009,0,90,Released,,"The Goods: Live Hard, Sell Hard",5.4,58,Jeremy Piven Ving Rhames James Brolin David Koechner Kathryn Hahn,Neal Brennan,45
3038,0,Animation Family,,17710,,en,Hey Arnold! The Movie,5.856363,28-06-2002,0,76,Released,A Big Problem Calls For a Big Head,Hey Arnold! The Movie,5.6,62,Spencer Klein Francesca Smith Jamil Walker Smith Dan Castellaneta Tress MacNeille,Tuck Tucker,37
3039,6400000,Drama,http://myweekwithmarilynmovie.com/,75900,based on novel biography historical figure marilyn monroe,en,My Week with Marilyn,21.006078,17-10-2011,35057696,99,Released,,My Week with Marilyn,6.6,406,Michelle Williams Eddie Redmayne Kenneth Branagh Julia Ormond Judi Dench,Simon Curtis,13
3040,10000000,Action Comedy Crime Drama Thriller,,9515,mexico city midlife crisis cocktail independent film stranger,en,The Matador,5.647538,12-05-2005,17297244,96,Released,A hitman and a salesman walk into a bar...,The Matador,6.2,136,Pierce Brosnan Greg Kinnear Hope Davis Portia Dawson Adam Scott,Richard Shepard,40
3041,10000000,Comedy Drama Romance,,27322,sex ex-boyfriend independent film african american,en,Love Jones,1.000178,14-03-1997,0,104,Released,Get Together. Fall Apart. Start Over.,Love Jones,8.1,12,Larenz Tate Nia Long Isaiah Washington Bill Bellamy Lisa Nicole Carson,Theodore Witcher,37
3042,5000000,Thriller Mystery,https://www.facebook.com/GIFTmovie,328425,detective stalker gift bully psychological thriller,en,The Gift,27.247013,30-07-2015,58978653,108,Released,Not every gift is welcome.,The Gift,6.7,1049,Jason Bateman Rebecca Hall Joel Edgerton Allison Tolman Tim Griffin,Joel Edgerton,21
3043,0,Adventure Drama,http://www.endofthespear.com/,14120,drama,en,End of the Spear,1.83428,02-12-2005,0,108,Released,,End of the Spear,6.1,15,Louie Leonardo Chad Allen Jack Guzman Chase Ellison Sylvia Jefferies,Jim Hanon,36
3044,10000000,Comedy Romance,,10050,theatre play theatre group high school falling in love,en,Get Over It,11.592129,08-03-2001,0,87,Released,"Young, Free And Single. Again.",Get Over It,5.5,75,Kirsten Dunst Ben Foster Melissa Sagemiller Colin Hanks Zoe Saldana,Tommy O'Haver,10
3045,10000000,Comedy Crime,,1542,suburbia downsizing software engineer burnout dallas texas,en,Office Space,18.366362,19-02-1999,12827813,89,Released,Work sucks.,Office Space,7.4,1050,Ron Livingston Jennifer Aniston David Herman Ajay Naidu Diedrich Bader,Mike Judge,28
3046,10000000,Comedy,,10490,minnesota mother role beauty contest girl from the province hicktown,en,Drop Dead Gorgeous,6.736274,23-07-1999,10571408,98,Released,The battle between the good and the bad is bound to get ugly.,Drop Dead Gorgeous,6.4,86,Kirsten Dunst Ellen Barkin Denise Richards Amy Adams Kirstie Alley,Michael Patrick Jann,3
3047,10000000,Drama,,87093,wife husband relationship artist court case,en,Big Eyes,28.570174,24-12-2014,28883511,105,Released,She created it. He sold it. And they bought it.,Big Eyes,6.8,1196,Amy Adams Christoph Waltz Krysten Ritter Danny Huston Jason Schwartzman,Tim Burton,47
3048,30000000,Comedy Crime Thriller,,10029,prostitute hotel cocaine nudity psychopath,en,Very Bad Things,5.671691,11-09-1998,9898412,100,Released,They've been bad. Very bad.,Very Bad Things,6.2,179,Jon Favreau Leland Orser Cameron Diaz Christian Slater Jeremy Piven,Peter Berg,43
3049,0,Comedy Family,,9893,high school scavenger hunt teenage crush slumber party teenager,en,Sleepover,5.842299,09-07-2004,0,89,Released,The rules are set. The game is on.,Sleepover,5.3,101,Alexa PenaVega Mika Boorem Jane Lynch Sara Paxton Brie Larson,Joe Nussbaum,47
3050,10000000,Crime Mystery Horror Thriller,,11507,female nudity pornography claustrophobia nudity witness,en,Body Double,9.525626,25-10-1984,8801940,114,Released,You can't believe everything you see.,Body Double,6.4,137,Craig Wasson Melanie Griffith Gregg Henry Deborah Shelton Guy Boyd,Brian De Palma,2
3051,10000000,Action Adventure Comedy,http://iamrogue.com/macgruber/,37931,aftercreditsstinger duringcreditsstinger,en,MacGruber,14.038512,21-05-2010,6110000,90,Released,He's the ultimate tool.,MacGruber,5.1,179,Will Forte Kristen Wiig Val Kilmer Ryan Phillippe Maya Rudolph,Jorma Taccone,47
3052,0,Crime Drama Thriller,,3472,london england prostitute hotel night watchman illegal immigration,en,Dirty Pretty Things,9.177896,05-09-2002,0,97,Released,Every dream has its price.,Dirty Pretty Things,6.8,131,Chiwetel Ejiofor Audrey Tautou Sergi L\u00f3pez Benedict Wong Sophie Okonedo,Stephen Frears,21
3053,6000000,Comedy,,87818,slapstick ensemble cast duringcreditsstinger woman director laxative,en,Movie 43,35.350303,01-01-2013,32438988,90,Released,The biggest cast ever assembled for the most outrageous comedy ever made.,Movie 43,4.4,797,Anna Faris Emma Stone Halle Berry Kate Winslet Hugh Jackman,Griffin Dunne,23
3054,10000000,Comedy,http://www.overherdeadbodymovie.com,13160,diary romantic comedy death of lover spirit death by accident,en,Over Her Dead Body,12.067921,01-02-2008,0,95,Released,She's passed on... But she's not moving on.,Over Her Dead Body,5.3,145,Eva Longoria Jason Biggs Lake Bell Paul Rudd Lindsay Sloane,Jeff Lowell,7
3055,10000000,Comedy Drama Romance Science Fiction,,88005,asteroid road trip end of the world woman director,en,Seeking a Friend for the End of the World,30.863082,22-06-2012,9636289,101,Released,Nice knowing you.,Seeking a Friend for the End of the World,6.3,700,Steve Carell Keira Knightley Connie Britton Adam Brody Rob Corddry,Lorene Scafaria,
3056,0,Comedy,http://www.foxsearchlight.com/cedarrapids/,52067,hotel infidelity one-night stand friendship swimming pool,en,Cedar Rapids,10.254807,11-02-2011,6861102,87,Released,Today is the first day... of the rest of his weekend.,Cedar Rapids,5.9,135,Anne Heche Ed Helms Sigourney Weaver John C. Reilly Rob Corddry,Miguel Arteta,27
3057,20000000,Drama,http://www.historyx.com/,73,usa neo-nazi prison skinhead brother brother relationship,en,American History X,73.567232,30-10-1998,23875127,119,Released,Some Legacies Must End.,American History X,,3016,Edward Norton Edward Furlong Beverly D'Angelo Avery Brooks Jennifer Lien,Tony Kaye,20
3058,0,Horror Thriller,,134597,mercenary party sequel gore escape,en,The Collection,16.361743,21-09-2012,6842058,94,Released,Every great collector has a vision.,The Collection,5.9,289,Josh Stewart Christopher McDonald Emma Fitzpatrick Lee Tergesen Erin Way,Marcus Dunstan,41
3059,10000000,Animation Drama Family Music,,24034,,en,Teacher's Pet,1.374409,16-01-2004,0,74,Released,A musical tail about one dog's dream of becoming a boy,Teacher's Pet,5.5,2,Nathan Lane Kelsey Grammer Shaun Fleming Debra Jo Rupp David Ogden Stiers,Timothy Bjorklund,2
3060,18000000,Drama Thriller Mystery Music Romance,,14283,auction violin,en,The Red Violin,6.18869,10-09-1998,9495408,131,Released,,The Red Violin,7.3,99,Carlo Cecchi Irene Grazioli Anita Laurenzi Tommaso Puntelli Samuele Amighetti,Fran\u00e7ois Girard,38
3061,10000000,Drama,,404,brother brother relationship mississippi wisconsin lawnmower iowa,en,The Straight Story,15.280261,15-10-1999,0,112,Released,,The Straight Story,7.7,306,Richard Farnsworth Sissy Spacek Jane Galloway Heitz Joseph A. Carpenter Donald Wiegert,David Lynch,35
3062,0,Action Crime Drama Romance,http://www.mgm.com/sites/deuceswild/intro/,13201,gang new york city drug overdose,en,Deuces Wild,0.753481,03-05-2002,0,96,Released,Some lines should never be crossed.,Deuces Wild,5.5,34,Stephen Dorff Fairuza Balk Brad Renfro Norman Reedus Max Perlich,Scott Kalvert,45
